week_index,week_label,week_start_2019_20,diagnosis,season,n,asr
1,1-7 September,2019-09-01,Diseases of the respiratory system,2017-18,6706.0,82.43
1,1-7 September,2019-09-01,Diseases of the respiratory system,2018-19,5182.0,63.65
1,1-7 September,2019-09-01,Diseases of the respiratory system,2019-20,5736.0,69.53
1,1-7 September,2019-09-01,Asthma,2017-18,492.0,6.36
1,1-7 September,2019-09-01,Asthma,2018-19,535.0,6.86
1,1-7 September,2019-09-01,Asthma,2019-20,547.0,6.96
1,1-7 September,2019-09-01,Cardiovascular diseases,2017-18,1762.0,19.01
1,1-7 September,2019-09-01,Cardiovascular diseases,2018-19,1423.0,15.05
1,1-7 September,2019-09-01,Cardiovascular diseases,2019-20,1480.0,15.34
1,1-7 September,2019-09-01,Acute myocardial infarction,2017-18,235.0,2.51
1,1-7 September,2019-09-01,Acute myocardial infarction,2018-19,238.0,2.53
1,1-7 September,2019-09-01,Acute myocardial infarction,2019-20,258.0,2.67
1,1-7 September,2019-09-01,Cerebrovascular diseases,2017-18(x),155.0,1.64
1,1-7 September,2019-09-01,Cerebrovascular diseases,2018-19,282.0,2.94
1,1-7 September,2019-09-01,Cerebrovascular diseases,2019-20,286.0,2.92
1,1-7 September,2019-09-01,Mental and behavioural disorders,2017-18,1733.0,22.42
1,1-7 September,2019-09-01,Mental and behavioural disorders,2018-19,1895.0,24.21
1,1-7 September,2019-09-01,Mental and behavioural disorders,2019-20,1890.0,23.87
1,1-7 September,2019-09-01,Dehydration,2017-18,136.0,1.6
1,1-7 September,2019-09-01,Dehydration,2018-19,114.0,1.32
1,1-7 September,2019-09-01,Dehydration,2019-20,126.0,1.44
1,1-7 September,2019-09-01,Chest pain,2017-18,2264.0,27.42
1,1-7 September,2019-09-01,Chest pain,2018-19,2415.0,28.44
1,1-7 September,2019-09-01,Chest pain,2019-20,2388.0,27.96
1,1-7 September,2019-09-01,Abnormalities of breathing,2017-18,687.0,7.85
1,1-7 September,2019-09-01,Abnormalities of breathing,2018-19,701.0,8.13
1,1-7 September,2019-09-01,Abnormalities of breathing,2019-20,773.0,8.84
1,1-7 September,2019-09-01,COPD with acute exacerbation,2017-18,176.0,1.84
1,1-7 September,2019-09-01,COPD with acute exacerbation,2018-19,167.0,1.68
1,1-7 September,2019-09-01,COPD with acute exacerbation,2019-20,217.0,2.18
2,8-14 September,2019-09-08,Diseases of the respiratory system,2017-18,6482.0,79.53
2,8-14 September,2019-09-08,Diseases of the respiratory system,2018-19,5185.0,63.67
2,8-14 September,2019-09-08,Diseases of the respiratory system,2019-20,5258.0,63.99
2,8-14 September,2019-09-08,Asthma,2017-18,561.0,7.23
2,8-14 September,2019-09-08,Asthma,2018-19,517.0,6.63
2,8-14 September,2019-09-08,Asthma,2019-20,498.0,6.41
2,8-14 September,2019-09-08,Cardiovascular diseases,2017-18,1759.0,18.88
2,8-14 September,2019-09-08,Cardiovascular diseases,2018-19,1469.0,15.6
2,8-14 September,2019-09-08,Cardiovascular diseases,2019-20,1457.0,15.03
2,8-14 September,2019-09-08,Acute myocardial infarction,2017-18,198.0,2.11
2,8-14 September,2019-09-08,Acute myocardial infarction,2018-19,242.0,2.54
2,8-14 September,2019-09-08,Acute myocardial infarction,2019-20,222.0,2.27
2,8-14 September,2019-09-08,Cerebrovascular diseases,2017-18(x),117.0,1.22
2,8-14 September,2019-09-08,Cerebrovascular diseases,2018-19,271.0,2.83
2,8-14 September,2019-09-08,Cerebrovascular diseases,2019-20,270.0,2.76
2,8-14 September,2019-09-08,Mental and behavioural disorders,2017-18,1671.0,21.65
2,8-14 September,2019-09-08,Mental and behavioural disorders,2018-19,1962.0,25.21
2,8-14 September,2019-09-08,Mental and behavioural disorders,2019-20,1905.0,24.07
2,8-14 September,2019-09-08,Dehydration,2017-18,181.0,2.16
2,8-14 September,2019-09-08,Dehydration,2018-19,104.0,1.17
2,8-14 September,2019-09-08,Dehydration,2019-20,125.0,1.44
2,8-14 September,2019-09-08,Chest pain,2017-18,2213.0,26.46
2,8-14 September,2019-09-08,Chest pain,2018-19,2409.0,28.53
2,8-14 September,2019-09-08,Chest pain,2019-20,2454.0,28.65
2,8-14 September,2019-09-08,Abnormalities of breathing,2017-18,697.0,8.01
2,8-14 September,2019-09-08,Abnormalities of breathing,2018-19,738.0,8.61
2,8-14 September,2019-09-08,Abnormalities of breathing,2019-20,758.0,8.65
2,8-14 September,2019-09-08,COPD with acute exacerbation,2017-18,146.0,1.59
2,8-14 September,2019-09-08,COPD with acute exacerbation,2018-19,186.0,1.88
2,8-14 September,2019-09-08,COPD with acute exacerbation,2019-20,182.0,1.81
3,15-21 September,2019-09-15,Diseases of the respiratory system,2017-18,6073.0,74.7
3,15-21 September,2019-09-15,Diseases of the respiratory system,2018-19,4866.0,59.66
3,15-21 September,2019-09-15,Diseases of the respiratory system,2019-20,5196.0,63.39
3,15-21 September,2019-09-15,Asthma,2017-18,480.0,6.14
3,15-21 September,2019-09-15,Asthma,2018-19,453.0,5.79
3,15-21 September,2019-09-15,Asthma,2019-20,499.0,6.36
3,15-21 September,2019-09-15,Cardiovascular diseases,2017-18,1683.0,17.98
3,15-21 September,2019-09-15,Cardiovascular diseases,2018-19,1461.0,15.53
3,15-21 September,2019-09-15,Cardiovascular diseases,2019-20,1486.0,15.29
3,15-21 September,2019-09-15,Acute myocardial infarction,2017-18,220.0,2.31
3,15-21 September,2019-09-15,Acute myocardial infarction,2018-19,223.0,2.34
3,15-21 September,2019-09-15,Acute myocardial infarction,2019-20,273.0,2.82
3,15-21 September,2019-09-15,Cerebrovascular diseases,2017-18(x),149.0,1.53
3,15-21 September,2019-09-15,Cerebrovascular diseases,2018-19,305.0,3.12
3,15-21 September,2019-09-15,Cerebrovascular diseases,2019-20,305.0,3.07
3,15-21 September,2019-09-15,Mental and behavioural disorders,2017-18,1733.0,22.5
3,15-21 September,2019-09-15,Mental and behavioural disorders,2018-19,2003.0,25.65
3,15-21 September,2019-09-15,Mental and behavioural disorders,2019-20,1979.0,24.98
3,15-21 September,2019-09-15,Dehydration,2017-18,171.0,1.95
3,15-21 September,2019-09-15,Dehydration,2018-19,114.0,1.3
3,15-21 September,2019-09-15,Dehydration,2019-20,131.0,1.53
3,15-21 September,2019-09-15,Chest pain,2017-18,2140.0,25.78
3,15-21 September,2019-09-15,Chest pain,2018-19,2241.0,26.54
3,15-21 September,2019-09-15,Chest pain,2019-20,2579.0,30.09
3,15-21 September,2019-09-15,Abnormalities of breathing,2017-18,652.0,7.52
3,15-21 September,2019-09-15,Abnormalities of breathing,2018-19,713.0,8.18
3,15-21 September,2019-09-15,Abnormalities of breathing,2019-20,749.0,8.61
3,15-21 September,2019-09-15,COPD with acute exacerbation,2017-18,156.0,1.65
3,15-21 September,2019-09-15,COPD with acute exacerbation,2018-19,190.0,1.97
3,15-21 September,2019-09-15,COPD with acute exacerbation,2019-20,183.0,1.82
4,22-28 September,2019-09-22,Diseases of the respiratory system,2017-18,5762.0,70.69
4,22-28 September,2019-09-22,Diseases of the respiratory system,2018-19,4757.0,58.52
4,22-28 September,2019-09-22,Diseases of the respiratory system,2019-20,5024.0,61.27
4,22-28 September,2019-09-22,Asthma,2017-18,465.0,6.0
4,22-28 September,2019-09-22,Asthma,2018-19,459.0,5.94
4,22-28 September,2019-09-22,Asthma,2019-20,487.0,6.17
4,22-28 September,2019-09-22,Cardiovascular diseases,2017-18,1563.0,16.86
4,22-28 September,2019-09-22,Cardiovascular diseases,2018-19,1429.0,15.11
4,22-28 September,2019-09-22,Cardiovascular diseases,2019-20,1450.0,15.07
4,22-28 September,2019-09-22,Acute myocardial infarction,2017-18,183.0,1.93
4,22-28 September,2019-09-22,Acute myocardial infarction,2018-19,238.0,2.5
4,22-28 September,2019-09-22,Acute myocardial infarction,2019-20,216.0,2.24
4,22-28 September,2019-09-22,Cerebrovascular diseases,2017-18(x),124.0,1.3
4,22-28 September,2019-09-22,Cerebrovascular diseases,2018-19,308.0,3.15
4,22-28 September,2019-09-22,Cerebrovascular diseases,2019-20,302.0,3.11
4,22-28 September,2019-09-22,Mental and behavioural disorders,2017-18,1748.0,22.4
4,22-28 September,2019-09-22,Mental and behavioural disorders,2018-19,1921.0,24.68
4,22-28 September,2019-09-22,Mental and behavioural disorders,2019-20,2036.0,25.8
4,22-28 September,2019-09-22,Dehydration,2017-18,187.0,2.17
4,22-28 September,2019-09-22,Dehydration,2018-19,121.0,1.42
4,22-28 September,2019-09-22,Dehydration,2019-20,117.0,1.35
4,22-28 September,2019-09-22,Chest pain,2017-18,2050.0,24.7
4,22-28 September,2019-09-22,Chest pain,2018-19,2218.0,26.41
4,22-28 September,2019-09-22,Chest pain,2019-20,2536.0,29.47
4,22-28 September,2019-09-22,Abnormalities of breathing,2017-18,674.0,7.86
4,22-28 September,2019-09-22,Abnormalities of breathing,2018-19,709.0,8.29
4,22-28 September,2019-09-22,Abnormalities of breathing,2019-20,777.0,8.92
4,22-28 September,2019-09-22,COPD with acute exacerbation,2017-18,147.0,1.58
4,22-28 September,2019-09-22,COPD with acute exacerbation,2018-19,191.0,1.96
4,22-28 September,2019-09-22,COPD with acute exacerbation,2019-20,179.0,1.78
5,29 September-5 October,2019-09-29,Diseases of the respiratory system,2017-18,5240.0,64.48
5,29 September-5 October,2019-09-29,Diseases of the respiratory system,2018-19,5050.0,62.16
5,29 September-5 October,2019-09-29,Diseases of the respiratory system,2019-20,5032.0,61.1
5,29 September-5 October,2019-09-29,Asthma,2017-18,430.0,5.49
5,29 September-5 October,2019-09-29,Asthma,2018-19,529.0,6.88
5,29 September-5 October,2019-09-29,Asthma,2019-20,460.0,5.89
5,29 September-5 October,2019-09-29,Cardiovascular diseases,2017-18,1489.0,16.1
5,29 September-5 October,2019-09-29,Cardiovascular diseases,2018-19,1407.0,14.94
5,29 September-5 October,2019-09-29,Cardiovascular diseases,2019-20,1504.0,15.62
5,29 September-5 October,2019-09-29,Acute myocardial infarction,2017-18,179.0,1.96
5,29 September-5 October,2019-09-29,Acute myocardial infarction,2018-19,233.0,2.53
5,29 September-5 October,2019-09-29,Acute myocardial infarction,2019-20,250.0,2.57
5,29 September-5 October,2019-09-29,Cerebrovascular diseases,2017-18(x),149.0,1.58
5,29 September-5 October,2019-09-29,Cerebrovascular diseases,2018-19,273.0,2.83
5,29 September-5 October,2019-09-29,Cerebrovascular diseases,2019-20,284.0,2.87
5,29 September-5 October,2019-09-29,Mental and behavioural disorders,2017-18,1723.0,22.18
5,29 September-5 October,2019-09-29,Mental and behavioural disorders,2018-19,1889.0,24.04
5,29 September-5 October,2019-09-29,Mental and behavioural disorders,2019-20,1833.0,23.0
5,29 September-5 October,2019-09-29,Dehydration,2017-18,166.0,1.93
5,29 September-5 October,2019-09-29,Dehydration,2018-19,109.0,1.24
5,29 September-5 October,2019-09-29,Dehydration,2019-20,124.0,1.41
5,29 September-5 October,2019-09-29,Chest pain,2017-18,2160.0,25.78
5,29 September-5 October,2019-09-29,Chest pain,2018-19,2156.0,25.49
5,29 September-5 October,2019-09-29,Chest pain,2019-20,2289.0,26.51
5,29 September-5 October,2019-09-29,Abnormalities of breathing,2017-18,631.0,7.34
5,29 September-5 October,2019-09-29,Abnormalities of breathing,2018-19,668.0,7.8
5,29 September-5 October,2019-09-29,Abnormalities of breathing,2019-20,775.0,8.87
5,29 September-5 October,2019-09-29,COPD with acute exacerbation,2017-18,127.0,1.34
5,29 September-5 October,2019-09-29,COPD with acute exacerbation,2018-19,175.0,1.8
5,29 September-5 October,2019-09-29,COPD with acute exacerbation,2019-20,173.0,1.7
6,6-12 October,2019-10-06,Diseases of the respiratory system,2017-18,4156.0,50.82
6,6-12 October,2019-10-06,Diseases of the respiratory system,2018-19,4222.0,51.22
6,6-12 October,2019-10-06,Diseases of the respiratory system,2019-20,4823.0,57.99
6,6-12 October,2019-10-06,Asthma,2017-18,348.0,4.43
6,6-12 October,2019-10-06,Asthma,2018-19,380.0,4.79
6,6-12 October,2019-10-06,Asthma,2019-20,417.0,5.26
6,6-12 October,2019-10-06,Cardiovascular diseases,2017-18,1577.0,16.84
6,6-12 October,2019-10-06,Cardiovascular diseases,2018-19,1459.0,15.33
6,6-12 October,2019-10-06,Cardiovascular diseases,2019-20,1362.0,14.12
6,6-12 October,2019-10-06,Acute myocardial infarction,2017-18,189.0,2.02
6,6-12 October,2019-10-06,Acute myocardial infarction,2018-19,214.0,2.24
6,6-12 October,2019-10-06,Acute myocardial infarction,2019-20,234.0,2.46
6,6-12 October,2019-10-06,Cerebrovascular diseases,2017-18(x),124.0,1.31
6,6-12 October,2019-10-06,Cerebrovascular diseases,2018-19,329.0,3.39
6,6-12 October,2019-10-06,Cerebrovascular diseases,2019-20,293.0,2.97
6,6-12 October,2019-10-06,Mental and behavioural disorders,2017-18,1770.0,22.93
6,6-12 October,2019-10-06,Mental and behavioural disorders,2018-19,1888.0,23.99
6,6-12 October,2019-10-06,Mental and behavioural disorders,2019-20,1895.0,23.8
6,6-12 October,2019-10-06,Dehydration,2017-18,126.0,1.47
6,6-12 October,2019-10-06,Dehydration,2018-19,99.0,1.15
6,6-12 October,2019-10-06,Dehydration,2019-20,154.0,1.73
6,6-12 October,2019-10-06,Chest pain,2017-18,2283.0,27.63
6,6-12 October,2019-10-06,Chest pain,2018-19,2450.0,29.18
6,6-12 October,2019-10-06,Chest pain,2019-20,2464.0,28.59
6,6-12 October,2019-10-06,Abnormalities of breathing,2017-18,615.0,7.12
6,6-12 October,2019-10-06,Abnormalities of breathing,2018-19,674.0,7.72
6,6-12 October,2019-10-06,Abnormalities of breathing,2019-20,779.0,8.85
6,6-12 October,2019-10-06,COPD with acute exacerbation,2017-18,109.0,1.14
6,6-12 October,2019-10-06,COPD with acute exacerbation,2018-19,195.0,2.01
6,6-12 October,2019-10-06,COPD with acute exacerbation,2019-20,202.0,2.01
7,13-19 October,2019-10-13,Diseases of the respiratory system,2017-18,3640.0,44.92
7,13-19 October,2019-10-13,Diseases of the respiratory system,2018-19,4090.0,49.72
7,13-19 October,2019-10-13,Diseases of the respiratory system,2019-20,4140.0,49.72
7,13-19 October,2019-10-13,Asthma,2017-18,393.0,5.16
7,13-19 October,2019-10-13,Asthma,2018-19,406.0,5.2
7,13-19 October,2019-10-13,Asthma,2019-20,362.0,4.59
7,13-19 October,2019-10-13,Cardiovascular diseases,2017-18,1494.0,16.07
7,13-19 October,2019-10-13,Cardiovascular diseases,2018-19,1453.0,15.47
7,13-19 October,2019-10-13,Cardiovascular diseases,2019-20,1515.0,15.78
7,13-19 October,2019-10-13,Acute myocardial infarction,2017-18,164.0,1.72
7,13-19 October,2019-10-13,Acute myocardial infarction,2018-19,233.0,2.47
7,13-19 October,2019-10-13,Acute myocardial infarction,2019-20,272.0,2.8
7,13-19 October,2019-10-13,Cerebrovascular diseases,2017-18(x),131.0,1.42
7,13-19 October,2019-10-13,Cerebrovascular diseases,2018-19,291.0,3.03
7,13-19 October,2019-10-13,Cerebrovascular diseases,2019-20,338.0,3.42
7,13-19 October,2019-10-13,Mental and behavioural disorders,2017-18,1858.0,24.18
7,13-19 October,2019-10-13,Mental and behavioural disorders,2018-19,2041.0,26.11
7,13-19 October,2019-10-13,Mental and behavioural disorders,2019-20,1972.0,24.83
7,13-19 October,2019-10-13,Dehydration,2017-18,117.0,1.37
7,13-19 October,2019-10-13,Dehydration,2018-19,84.0,0.98
7,13-19 October,2019-10-13,Dehydration,2019-20,116.0,1.33
7,13-19 October,2019-10-13,Chest pain,2017-18,2208.0,26.64
7,13-19 October,2019-10-13,Chest pain,2018-19,2390.0,28.33
7,13-19 October,2019-10-13,Chest pain,2019-20,2593.0,30.07
7,13-19 October,2019-10-13,Abnormalities of breathing,2017-18,597.0,7.09
7,13-19 October,2019-10-13,Abnormalities of breathing,2018-19,737.0,8.46
7,13-19 October,2019-10-13,Abnormalities of breathing,2019-20,738.0,8.36
7,13-19 October,2019-10-13,COPD with acute exacerbation,2017-18,93.0,0.97
7,13-19 October,2019-10-13,COPD with acute exacerbation,2018-19,177.0,1.82
7,13-19 October,2019-10-13,COPD with acute exacerbation,2019-20,176.0,1.75
8,20-26 October,2019-10-20,Diseases of the respiratory system,2017-18,3871.0,48.33
8,20-26 October,2019-10-20,Diseases of the respiratory system,2018-19,3942.0,48.26
8,20-26 October,2019-10-20,Diseases of the respiratory system,2019-20,4108.0,49.33
8,20-26 October,2019-10-20,Asthma,2017-18,571.0,7.58
8,20-26 October,2019-10-20,Asthma,2018-19,491.0,6.33
8,20-26 October,2019-10-20,Asthma,2019-20,422.0,5.36
8,20-26 October,2019-10-20,Cardiovascular diseases,2017-18,1477.0,16.03
8,20-26 October,2019-10-20,Cardiovascular diseases,2018-19,1420.0,15.19
8,20-26 October,2019-10-20,Cardiovascular diseases,2019-20,1379.0,14.37
8,20-26 October,2019-10-20,Acute myocardial infarction,2017-18,184.0,1.99
8,20-26 October,2019-10-20,Acute myocardial infarction,2018-19,220.0,2.37
8,20-26 October,2019-10-20,Acute myocardial infarction,2019-20,243.0,2.5
8,20-26 October,2019-10-20,Cerebrovascular diseases,2017-18(x),133.0,1.4
8,20-26 October,2019-10-20,Cerebrovascular diseases,2018-19,312.0,3.19
8,20-26 October,2019-10-20,Cerebrovascular diseases,2019-20,278.0,2.81
8,20-26 October,2019-10-20,Mental and behavioural disorders,2017-18,1840.0,23.96
8,20-26 October,2019-10-20,Mental and behavioural disorders,2018-19,2093.0,26.85
8,20-26 October,2019-10-20,Mental and behavioural disorders,2019-20,1959.0,24.79
8,20-26 October,2019-10-20,Dehydration,2017-18,117.0,1.35
8,20-26 October,2019-10-20,Dehydration,2018-19,98.0,1.14
8,20-26 October,2019-10-20,Dehydration,2019-20,138.0,1.58
8,20-26 October,2019-10-20,Chest pain,2017-18,2121.0,25.82
8,20-26 October,2019-10-20,Chest pain,2018-19,2273.0,26.85
8,20-26 October,2019-10-20,Chest pain,2019-20,2304.0,26.85
8,20-26 October,2019-10-20,Abnormalities of breathing,2017-18,675.0,8.12
8,20-26 October,2019-10-20,Abnormalities of breathing,2018-19,672.0,7.75
8,20-26 October,2019-10-20,Abnormalities of breathing,2019-20,731.0,8.42
8,20-26 October,2019-10-20,COPD with acute exacerbation,2017-18,80.0,0.84
8,20-26 October,2019-10-20,COPD with acute exacerbation,2018-19,185.0,1.9
8,20-26 October,2019-10-20,COPD with acute exacerbation,2019-20,180.0,1.78
9,27 October-2 November,2019-10-27,Diseases of the respiratory system,2017-18,3976.0,49.68
9,27 October-2 November,2019-10-27,Diseases of the respiratory system,2018-19,3956.0,48.57
9,27 October-2 November,2019-10-27,Diseases of the respiratory system,2019-20,4174.0,50.52
9,27 October-2 November,2019-10-27,Asthma,2017-18,575.0,7.66
9,27 October-2 November,2019-10-27,Asthma,2018-19,482.0,6.26
9,27 October-2 November,2019-10-27,Asthma,2019-20,512.0,6.6
9,27 October-2 November,2019-10-27,Cardiovascular diseases,2017-18,1501.0,16.31
9,27 October-2 November,2019-10-27,Cardiovascular diseases,2018-19,1368.0,14.55
9,27 October-2 November,2019-10-27,Cardiovascular diseases,2019-20,1361.0,14.11
9,27 October-2 November,2019-10-27,Acute myocardial infarction,2017-18,167.0,1.83
9,27 October-2 November,2019-10-27,Acute myocardial infarction,2018-19,208.0,2.2
9,27 October-2 November,2019-10-27,Acute myocardial infarction,2019-20,231.0,2.37
9,27 October-2 November,2019-10-27,Cerebrovascular diseases,2017-18(x),132.0,1.39
9,27 October-2 November,2019-10-27,Cerebrovascular diseases,2018-19,264.0,2.82
9,27 October-2 November,2019-10-27,Cerebrovascular diseases,2019-20,301.0,3.0
9,27 October-2 November,2019-10-27,Mental and behavioural disorders,2017-18,1870.0,24.26
9,27 October-2 November,2019-10-27,Mental and behavioural disorders,2018-19,2116.0,27.25
9,27 October-2 November,2019-10-27,Mental and behavioural disorders,2019-20,2014.0,25.52
9,27 October-2 November,2019-10-27,Dehydration,2017-18,124.0,1.41
9,27 October-2 November,2019-10-27,Dehydration,2018-19,136.0,1.58
9,27 October-2 November,2019-10-27,Dehydration,2019-20,104.0,1.16
9,27 October-2 November,2019-10-27,Chest pain,2017-18,2122.0,25.66
9,27 October-2 November,2019-10-27,Chest pain,2018-19,2198.0,26.03
9,27 October-2 November,2019-10-27,Chest pain,2019-20,2369.0,27.39
9,27 October-2 November,2019-10-27,Abnormalities of breathing,2017-18,725.0,8.62
9,27 October-2 November,2019-10-27,Abnormalities of breathing,2018-19,686.0,7.92
9,27 October-2 November,2019-10-27,Abnormalities of breathing,2019-20,716.0,8.26
9,27 October-2 November,2019-10-27,COPD with acute exacerbation,2017-18,101.0,1.06
9,27 October-2 November,2019-10-27,COPD with acute exacerbation,2018-19,168.0,1.71
9,27 October-2 November,2019-10-27,COPD with acute exacerbation,2019-20,184.0,1.84
10,3-9 November,2019-11-03,Diseases of the respiratory system,2017-18,3790.0,47.43
10,3-9 November,2019-11-03,Diseases of the respiratory system,2018-19,4072.0,50.04
10,3-9 November,2019-11-03,Diseases of the respiratory system,2019-20,4122.0,49.84
10,3-9 November,2019-11-03,Asthma,2017-18,559.0,7.43
10,3-9 November,2019-11-03,Asthma,2018-19,540.0,7.1
10,3-9 November,2019-11-03,Asthma,2019-20,549.0,7.1
10,3-9 November,2019-11-03,Cardiovascular diseases,2017-18,1506.0,16.09
10,3-9 November,2019-11-03,Cardiovascular diseases,2018-19,1354.0,14.31
10,3-9 November,2019-11-03,Cardiovascular diseases,2019-20,1359.0,14.01
10,3-9 November,2019-11-03,Acute myocardial infarction,2017-18,171.0,1.84
10,3-9 November,2019-11-03,Acute myocardial infarction,2018-19,230.0,2.41
10,3-9 November,2019-11-03,Acute myocardial infarction,2019-20,210.0,2.11
10,3-9 November,2019-11-03,Cerebrovascular diseases,2017-18(x),138.0,1.45
10,3-9 November,2019-11-03,Cerebrovascular diseases,2018-19,259.0,2.74
10,3-9 November,2019-11-03,Cerebrovascular diseases,2019-20,291.0,2.95
10,3-9 November,2019-11-03,Mental and behavioural disorders,2017-18,1835.0,23.83
10,3-9 November,2019-11-03,Mental and behavioural disorders,2018-19,2170.0,27.9
10,3-9 November,2019-11-03,Mental and behavioural disorders,2019-20,2038.0,27.51
10,3-9 November,2019-11-03,Dehydration,2017-18,124.0,1.44
10,3-9 November,2019-11-03,Dehydration,2018-19,173.0,1.98
10,3-9 November,2019-11-03,Dehydration,2019-20,119.0,1.34
10,3-9 November,2019-11-03,Chest pain,2017-18,2162.0,26.09
10,3-9 November,2019-11-03,Chest pain,2018-19,2401.0,28.75
10,3-9 November,2019-11-03,Chest pain,2019-20,2281.0,26.66
10,3-9 November,2019-11-03,Abnormalities of breathing,2017-18,594.0,7.08
10,3-9 November,2019-11-03,Abnormalities of breathing,2018-19,683.0,8.03
10,3-9 November,2019-11-03,Abnormalities of breathing,2019-20,714.0,8.15
10,3-9 November,2019-11-03,COPD with acute exacerbation,2017-18,83.0,0.88
10,3-9 November,2019-11-03,COPD with acute exacerbation,2018-19,177.0,1.79
10,3-9 November,2019-11-03,COPD with acute exacerbation,2019-20,199.0,1.97
11,10-16 November,2019-11-10,Diseases of the respiratory system,2017-18,3889.0,48.45
11,10-16 November,2019-11-10,Diseases of the respiratory system,2018-19,3765.0,45.82
11,10-16 November,2019-11-10,Diseases of the respiratory system,2019-20,4177.0,50.91
11,10-16 November,2019-11-10,Asthma,2017-18,511.0,6.77
11,10-16 November,2019-11-10,Asthma,2018-19,470.0,6.13
11,10-16 November,2019-11-10,Asthma,2019-20,612.0,7.88
11,10-16 November,2019-11-10,Cardiovascular diseases,2017-18,1544.0,16.58
11,10-16 November,2019-11-10,Cardiovascular diseases,2018-19,1374.0,14.62
11,10-16 November,2019-11-10,Cardiovascular diseases,2019-20,1263.0,13.09
11,10-16 November,2019-11-10,Acute myocardial infarction,2017-18,169.0,1.84
11,10-16 November,2019-11-10,Acute myocardial infarction,2018-19,213.0,2.27
11,10-16 November,2019-11-10,Acute myocardial infarction,2019-20,225.0,2.34
11,10-16 November,2019-11-10,Cerebrovascular diseases,2017-18(x),144.0,1.57
11,10-16 November,2019-11-10,Cerebrovascular diseases,2018-19,290.0,3.02
11,10-16 November,2019-11-10,Cerebrovascular diseases,2019-20,296.0,2.99
11,10-16 November,2019-11-10,Mental and behavioural disorders,2017-18,1853.0,24.1
11,10-16 November,2019-11-10,Mental and behavioural disorders,2018-19,2040.0,26.21
11,10-16 November,2019-11-10,Mental and behavioural disorders,2019-20,1890.0,23.9
11,10-16 November,2019-11-10,Dehydration,2017-18,136.0,1.6
11,10-16 November,2019-11-10,Dehydration,2018-19,129.0,1.48
11,10-16 November,2019-11-10,Dehydration,2019-20,121.0,1.41
11,10-16 November,2019-11-10,Chest pain,2017-18,2166.0,26.18
11,10-16 November,2019-11-10,Chest pain,2018-19,2362.0,28.05
11,10-16 November,2019-11-10,Chest pain,2019-20,2232.0,26.01
11,10-16 November,2019-11-10,Abnormalities of breathing,2017-18,677.0,7.99
11,10-16 November,2019-11-10,Abnormalities of breathing,2018-19,668.0,7.82
11,10-16 November,2019-11-10,Abnormalities of breathing,2019-20,741.0,8.46
11,10-16 November,2019-11-10,COPD with acute exacerbation,2017-18,104.0,1.11
11,10-16 November,2019-11-10,COPD with acute exacerbation,2018-19,158.0,1.61
11,10-16 November,2019-11-10,COPD with acute exacerbation,2019-20,194.0,1.95
12,17-23 November,2019-11-17,Diseases of the respiratory system,2017-18,3645.0,45.12
12,17-23 November,2019-11-17,Diseases of the respiratory system,2018-19,3763.0,46.02
12,17-23 November,2019-11-17,Diseases of the respiratory system,2019-20,4105.0,49.73
12,17-23 November,2019-11-17,Asthma,2017-18,436.0,5.74
12,17-23 November,2019-11-17,Asthma,2018-19,504.0,6.58
12,17-23 November,2019-11-17,Asthma,2019-20,674.0,8.63
12,17-23 November,2019-11-17,Cardiovascular diseases,2017-18,1468.0,16.06
12,17-23 November,2019-11-17,Cardiovascular diseases,2018-19,1359.0,14.51
12,17-23 November,2019-11-17,Cardiovascular diseases,2019-20,1283.0,13.38
12,17-23 November,2019-11-17,Acute myocardial infarction,2017-18,187.0,2.05
12,17-23 November,2019-11-17,Acute myocardial infarction,2018-19,227.0,2.39
12,17-23 November,2019-11-17,Acute myocardial infarction,2019-20,209.0,2.18
12,17-23 November,2019-11-17,Cerebrovascular diseases,2017-18(x),129.0,1.37
12,17-23 November,2019-11-17,Cerebrovascular diseases,2018-19,286.0,2.95
12,17-23 November,2019-11-17,Cerebrovascular diseases,2019-20,267.0,2.73
12,17-23 November,2019-11-17,Mental and behavioural disorders,2017-18,1939.0,25.34
12,17-23 November,2019-11-17,Mental and behavioural disorders,2018-19,1999.0,25.64
12,17-23 November,2019-11-17,Mental and behavioural disorders,2019-20,1954.0,24.76
12,17-23 November,2019-11-17,Dehydration,2017-18,97.0,1.09
12,17-23 November,2019-11-17,Dehydration,2018-19,127.0,1.44
12,17-23 November,2019-11-17,Dehydration,2019-20,164.0,1.9
12,17-23 November,2019-11-17,Chest pain,2017-18,2251.0,27.27
12,17-23 November,2019-11-17,Chest pain,2018-19,2375.0,28.05
12,17-23 November,2019-11-17,Chest pain,2019-20,2295.0,26.9
12,17-23 November,2019-11-17,Abnormalities of breathing,2017-18,579.0,6.87
12,17-23 November,2019-11-17,Abnormalities of breathing,2018-19,684.0,7.92
12,17-23 November,2019-11-17,Abnormalities of breathing,2019-20,755.0,8.71
12,17-23 November,2019-11-17,COPD with acute exacerbation,2017-18,84.0,0.88
12,17-23 November,2019-11-17,COPD with acute exacerbation,2018-19,155.0,1.58
12,17-23 November,2019-11-17,COPD with acute exacerbation,2019-20,223.0,2.23
13,24-30 November,2019-11-24,Diseases of the respiratory system,2017-18,3579.0,44.32
